abc频道,#genre#
CCTV13, http://183.11.239.36:808/hls/31/index.m3u8
CCTV13, http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV13, http://42.237.26.72:55555//hls/13/index.m3u8
CCTV13, http://fanhua.dieryingyuan.top:288/线路/繁华18.php?did=CCTV-13
CCTV13, http://tv.20191209.xyz:37377/migu/608807423.m3u8?migutoken=948b8b51df7e776bcf238bb9088879a2b71a25a424b0d80d5e71375315cda109c5aab5c79693c4324d45ad012e70208234f659abbe606a595a03d29e06ce931ed56f129fbc95a505ab84f72c
CCTV13, http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=15b3ac&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d9affe&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d66eaa&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2e2972&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f553da&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cd104e&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=965f9e&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=35734c&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=57629f&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=66f5cd&tk=822270345d4c
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f41d4a&tk=822270345d4c
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec
CCTV13, http://qjrhc.jydjd.top:2911/udp/224.1.100.69:11111
CCTV13, http://qjrhc.jydjd.top:2911/udp/224.1.100.70:11111
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226011/index.m3u8
CCTV13, http://218.13.14.6:60050/tsfile/live/1013_1.m3u8
CCTV13, https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV13, http://183.184.228.183:9003//hls/14/index.m3u8
CCTV13, http://42.48.105.224:9002/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV13, http://113.195.7.56:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV13, http://8.138.7.223/tv/ptbtv.php?id=28
CCTV13, http://113.195.13.154:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV13, http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13, http://183.196.25.171:808/hls/13/index.m3u8
CCTV13, http://cyz32.livehbindex.hbcatv.cn/live/5000002081f5478882f00a0f9be4b01f.m3u8?bitrate=2300&pt=5
CCTV13, http://api2.52tb.xyz/info?id=15&token=20230326xflvzc
CCTV13, https://stream1.freetv.fun/cctv13-21.ctv
CCTV13, http://szd5.com:35455/gaoma/cctv13.m3u8
CCTV13, http://39.164.160.249:9901/tsfile/live/0013_1.m3u8
CCTV13, http://dsj.motem.top:8880/gaoma/cctv13.m3u8
CCTV13, http://xiaoya.crccxw.top:35455/gaoma/cctv13.m3u8
CCTV13, http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031108/1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3
CCTV13, http://zteres.sn.chinamobile.com:6060/000000001000/5000000005000001827/1.m3u8?channel-id=bestzb&Contentid=5000000005000001827&livemode=1&stbId=3
CCTV13, http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000021303/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=3
CCTV13, http://eu.huohuoaa.tech:1025/Smart.php?id=cctv13
CCTV13, http://nas.suntao.online:35455/gaoma/cctv13.m3u8
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13, https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV13, http://113.57.111.4:1111/tsfile/live/1012_1.m3u8
CCTV13, http://110.80.17.38:9901/tsfile/live/0013_1.m3u8
CCTV13, http://111.160.17.2:59901/tsfile/live/0001_14.m3u8
CCTV13, http://58.221.214.82:9901/tsfile/live/0013_1.m3u8
CCTV13, http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV13, http://120.238.94.10:9901/tsfile/live/1031_1.m3u8
CCTV13, http://223.241.247.214:9901/tsfile/live/0013_1.m3u8
CCTV13, http://58.19.43.46:9901/tsfile/live/1032_1.m3u8
CCTV13, http://116.9.204.242:9901/tsfile/live/0013_1.m3u8
CCTV13, http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
CCTV13, http://101.19.84.8:9901/tsfile/live/0013_1.m3u8
CCTV13, http://218.89.240.144:59901/tsfile/live/0013_1.m3u8
CCTV13, http://222.169.85.8:9901/tsfile/live/0013_1.m3u8
CCTV13, http://58.57.40.22:9901/tsfile/live/1013_1.m3u8
CCTV13, http://61.138.128.226:19901/tsfile/live/0013_2.m3u8
CCTV13, http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
CCTV13, https://pixman.mytvsuper.com.mp/Smart.php?id=cctv13
CCTV13, http://800686.xyz:35455/gaoma/cctv13.m3u8
CCTV13, http://123.123.74.59:9003//hls/12/index.m3u8
CCTV13, http://123.14.90.93:9003//hls/13/index.m3u8
CCTV13, http://124.93.18.237:9002//hls/13/index.m3u8
CCTV13, http://139.209.169.41:9003//hls/15/index.m3u8
CCTV13, http://171.117.246.172:9003//hls/14/index.m3u8
CCTV13, http://61.134.255.246:9003//hls/14/index.m3u8
CCTV13, http://23.106.158.19:35455/gaoma/cctv13.m3u8
CCTV13, http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8
CCTV13, http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226011/index.m3u8
CCTV13, http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV13, http://huashetou.fun:35455/gaoma/cctv13.m3u8
CCTV13, http://39.170.52.236:808/hls/13/index.m3u8
CCTV13, http://lt.hxtre.com:35455/gaoma/cctv13.m3u8
CCTV13, http://61.136.67.238:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://1.24.39.180:9003/hls/13/index.m3u8
CCTV13, http://60.223.224.176:8888/newlive/live/hls/15/live.m3u8?
CCTV13, http://101.66.199.246:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13, http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://58.254.14.61:808/hls/13/index.m3u8
CCTV13, http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.117.105.236:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.7.131.193:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://61.136.67.238:50085/tsfile/live/0013_1.m3u8
CCTV13, http://110.81.206.138:49231/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.7.131.129:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://123.129.70.178:9901/tsfile/live/0013_1.m3u8
CCTV13, http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-13-HQ
CCTV13, http://110.7.131.40:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.7.131.79:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.117.107.84:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.117.104.34:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.7.131.4:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.7.131.231:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.7.131.146:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.117.104.248:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.117.105.71:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://118.122.189.74:9901/tsfile/live/0013_1.m3u8
CCTV13, http://116.117.105.96:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13, http://221.2.148.205:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://182.91.124.224:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8?
CCTV13, http://112.81.218.254:35455/gaoma/cctv13.m3u8
CCTV13, http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV13, http://api2.52tb.xyz/info?id=15&token=20230218zdxlqr
CCTV13, http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV13, http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13, http://219.135.180.210:18888/hls/13/index.m3u8
CCTV13, http://123.130.84.106:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://113.25.252.226:9901/tsfile/live/0013_1.m3u8
CCTV13, http://124.93.18.238:9003//hls/13/index.m3u8
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=b3b4ddc2f6494b8b098f8722480f65f33fabde80e2873f9c7ad3a37c1d0e0053da396027d844896109a0c960d9c8be0b4932204b5648e71ef398f07c48501fade68f689c2175b139ba190f4ab4
CCTV13, http://218.29.168.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://60.219.176.250:9003//hls/113/index.m3u8
CCTV13, http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://58.221.214.82:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV13, http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=d04a0fbe708570ac8859ed559ac6241f3a9da203b9f1dcecbbb627c30fca3aac016d99c7e9dc1efa5b5bd973de8170af65d84d3bfdc932709679f2a688284458be83238ceef24aa5196ad54167
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=c2389cf5194aa51126151d56817f4b78c648be26d653da0ba123aedb4ac3bc7cf448bdf7e94a38f8a1d5ef942bd7584f21130d1702c97093596d8bf121dc9e10697c48b323b813404c8eff9ed6
CCTV13, http://121.33.239.242:9901/tsfile/live/0013_1.m3u8
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=ac75a7b224f6d682c32c041ab4e0382dbb3ff875e9f9296ab33b8f3b7d44ac493d7bf97160232973e9f25fe71232f5180c8fe73aaee23768741e101519263d172ad60f77351699f0863c60b8ff
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=b0ebf450385413f8d70e72a92ceba03e41170d59df1374472666311b9a1b26c2665ac29d287ef869f8998593325508eed5b09a4020d14bc557a3fe580eea0c0f4c2c13a4581ddb400575b8d3e9
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=776326ca258673fca618a4f3a2ff6e001516e1bd1de00a273f9321b167eace944b1fea149e58d9f61f99fdcb505524330bcadd896ad46e9264a6c57fcd05b0e7b924e3462804a5228697c43f3f
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1203&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4946&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9928&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0966&tk=e640d0a1bf70
CCTV13, http://111.14.181.15:9901/tsfile/live/0013_1.m3u8
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8391&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7712&tk=f6cc1e0a0e1a
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=2ea304b199bfe39629418c1d50b3c9f34ba06712c9c7922a614411768b18496280cdfdee913572bdb8d1cdd3d5763460f2f0aea6c7a51095aaf66f1eb8f43ce6edbbeac22c35e78ecc39dbdf27
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7374&tk=b53028476470
CCTV13, http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4646&tk=aa0698566417
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8245&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8910&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9432&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4430&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6193&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7444&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3319&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7518&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2954&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6935&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8424&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8644&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4087&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3511&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3685&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1712&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3769&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5595&tk=2aca1ad9a849
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6155&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0063&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2234&tk=aa0698566417
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5503&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6875&tk=e640d0a1bf70
CCTV13, http://116.128.243.121:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1647&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0290&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0901&tk=b53028476470
CCTV13, https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV13, http://221.226.4.10:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=62d2214274cef7d40b4114d45bf7638a556c67cd16bcf313098428f7b9c39529a9409be7e2a892a20359eed6ae89f4458686ab0c3b3d4ca5e2ca54e11342c5719c3a1e0e8af936fe2a1892a5fa
CCTV13, http://59.39.89.130:60901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9799&tk=e640d0a1bf70
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=85d3cf2d1e1511208a2074a3da420becee120fffec82c80e13e533bb191e19cba13d3f9831f111202869da1200838bc62ed7dcc00a437f0c3f013a2f2fbd4d23de657fbc5d9b1b4f432f49b15d
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8421&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1486&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5432&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0855&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1820&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5869&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5466&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8323&tk=f6cc1e0a0e1a
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2006&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8118&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1248&tk=e640d0a1bf70
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=7a9f631c12e3f260a1be234f09172421b9cb241df766874aae8a36485a148b231acfe7a255db39c6e6affcb6015c80f4607fcc3301cfb28d121090c6eef969c85d1a23a3a6e649c0557dda6ae3
CCTV13, http://home.kuaidi521.com:35455/gaoma/cctv13.m3u8
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5829&tk=e640d0a1bf70
CCTV13, http://123.138.22.30:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://123.132.233.194:352/tsfile/live/0013_1.m3u8
CCTV13, https://stream1.freetv.fun/f775810be10706600c58373ca47c369fa14a21c1fb1fb953645eaa89b7811b7f.m3u8
CCTV13, http://123.138.22.30:9901/tsfile/live/0013_1.m3u8
CCTV13, http://116.117.106.103:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, https://stream1.freetv.fun/069b3db18ed7e22abd36bc19d185900fc7b42b88e7ffb7c04bbec2300ed1aada.m3u8
CCTV13, http://www.freetv.top/migu/608807423.m3u8?migutoken=d8e7d5104925c13570533f5db2f808b4613be4d2901d3d406a67fca92ee219bc3692dff97d63d38123fde519465b77404b0a2c0c59bec5e83ad2be42019845acc7e59290159021d585352689cc
CCTV13, https://stream1.freetv.fun/5faa47be190587cc85b9a83523c5bff88b5440ff623beb37d113818557a34903.m3u8
CCTV13, http://101.66.198.193:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13, http://113.57.93.165:9900/tsfile/live/0013_1.m3u8
CCTV13, http://121.11.160.7:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://58.210.168.86:10800/newlive/live/hls/12/live.m3u8
CCTV13, http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226011/index.m3u8
CCTV13, http://183.94.1.118:8801/tsfile/live/0013_1.m3u8
CCTV13, http://61.163.181.78:9901/tsfile/live/0013_1.m3u8
CCTV13, http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://36.105.100.208:35455/gaoma/cctv13.m3u8
CCTV13, http://3501776.xyz:35455/gaoma/cctv13.m3u8
CCTV13, https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8
CCTV13, http://220.249.114.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.117.106.117:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://e1.woc.iiiya.cn:8888/rtp/239.61.2.23:8132
CCTV13, http://wouu.net:9977/udp/239.93.0.66:5140
CCTV13, http://129.146.6.71:35455/gaoma/cctv13.m3u8
CCTV13, http://119.32.12.17:2901/udp/224.1.100.69:11111
CCTV13, http://113.100.173.17:8888/udp/239.77.0.188:5146
CCTV13, http://123.117.168.252:12345/rtp/239.3.1.124:8128
CCTV13, http://218.67.174.165:8888/udp/225.1.2.193:5002
CCTV13, http://27.9.88.226:8005/udp/225.0.4.219:7980
CCTV13, http://180.158.201.25:1024/udp/239.45.1.198:5140
CCTV13, http://60.184.45.124:8888/rtp/233.50.201.246:5140
CCTV13, http://222.218.217.197:6666/udp/239.81.0.26:4056
CCTV13, http://222.218.217.197:6666/udp/239.81.0.206:4056
CCTV13, http://171.213.197.238:9977/udp/239.93.0.66:5140
CCTV13, http://47.122.125.40:6666/hls/cctv13hd.m3u8
CCTV13, http://nas.hssvm.com:8888/udp/225.1.1.24:5002
CCTV13, http://120.234.5.29:6000/udp/239.21.0.88:3692
CCTV13, http://125.89.163.44:8888/udp/239.77.0.188:5146
CCTV13, http://125.82.171.210:8888/rtp/235.254.198.9:1312
CCTV13, http://115.60.241.249:2000/rtp/225.1.4.113:1293
CCTV13, http://114.252.238.87:8000/udp/239.3.1.124:8128
CCTV13, http://122.227.173.42:8188/rtp/233.50.201.246:5140
CCTV13, http://60.7.56.33:4000/rtp/239.253.92.13:8008
CCTV13, http://60.7.56.33:4000/udp/239.253.92.13:8008
CCTV13, http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV13, http://drive.mxmy.net:8888/udp/239.3.1.124:8128
CCTV13, http://125.82.168.238:8888/rtp/235.254.198.9:1312
CCTV13, http://218.24.193.146:808/rtp/232.0.0.15:1234
CCTV13, http://60.2.190.206:4000/udp/239.253.92.13:8008
CCTV13, http://119.32.12.32:2901/udp/224.1.100.69:11111
CCTV13, http://php.jdshipin.com/TVOD/hljyd.php?id=3221226011
CCTV13, http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV13, http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13, http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV13, http://111.14.181.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://120.234.5.29:6000/udp/239.21.0.88:3692
CCTV13, http://61.136.67.238:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8?
CCTV13, http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226011/index.m3u8
CCTV13, http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV13, http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13, http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5869&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0966&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3769&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6875&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2954&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9799&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4946&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8118&tk=a0c4f6cfaba3
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6155&tk=e640d0a1bf70
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4646&tk=aa0698566417
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8910&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0901&tk=b53028476470
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7518&tk=e503191f8e20
CCTV13, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9432&tk=f6cc1e0a0e1a
CCTV13, https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8
CCTV13, https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=7a9f631c12e3f260a1be234f09172421b9cb241df766874aae8a36485a148b231acfe7a255db39c6e6affcb6015c80f4607fcc3301cfb28d121090c6eef969c85d1a23a3a6e649c0557dda6ae3
CCTV13, https://www.freetv.top/migu/608807423.m3u8?migutoken=ac75a7b224f6d682c32c041ab4e0382dbb3ff875e9f9296ab33b8f3b7d44ac493d7bf97160232973e9f25fe71232f5180c8fe73aaee23768741e101519263d172ad60f77351699f0863c60b8ff
